Timestamp: 1738519253.928944038, Angle: -1.96 rad, Distance: 2.33 m
Timestamp: 1738519253.928944038, Angle: -1.96 rad, Distance: 2.33 m
Timestamp: 1738519253.928944038, Angle: -1.95 rad, Distance: 2.33 m
Timestamp: 1738519253.928944038, Angle: -1.95 rad, Distance: 2.33 m
Timestamp: 1738519253.928944038, Angle: -1.94 rad, Distance: 2.34 m
Timestamp: 1738519253.928944038, Angle: -1.93 rad, Distance: 2.34 m
Timestamp: 1738519253.928944038, Angle: -1.93 rad, Distance: 2.34 m
Timestamp: 1738519253.928944038, Angle: -1.92 rad, Distance: 2.34 m
Timestamp: 1738519253.928944038, Angle: -1.92 rad, Distance: 2.34 m
Timestamp: 1738519253.928944038, Angle: -1.91 rad, Distance: 2.34 m
Timestamp: 1738519253.928944038, Angle: -1.90 rad, Distance: 2.34 m
Timestamp: 1738519253.928944038, Angle: -1.90 rad, Distance: 2.35 m
Timestamp: 1738519253.928944038, Angle: -1.89 rad, Distance: 2.35 m
Timestamp: 1738519253.928944038, Angle: -1.89 rad, Distance: 2.36 m
Timestamp: 1738519253.928944038, Angle: -1.88 rad, Distance: 2.37 m
Timestamp: 1738519253.928944038, Angle: -1.88 rad, Distance: 2.38 m
Timestamp: 1738519253.928944038, Angle: -1.87 rad, Distance: 2.39 m
Timestamp: 1738519253.928944038, Angle: -1.86 rad, Distance: 2.40 m
Timestamp: 1738519253.928944038, Angle: -1.86 rad, Distance: 2.40 m
Timestamp: 1738519253.928944038, Angle: -1.85 rad, Distance: 2.41 m
Timestamp: 1738519253.928944038, Angle: -1.85 rad, Distance: 2.42 m
Timestamp: 1738519253.928944038, Angle: -1.84 rad, Distance: 2.44 m
Timestamp: 1738519253.928944038, Angle: -1.83 rad, Distance: 2.46 m
Timestamp: 1738519253.928944038, Angle: -1.83 rad, Distance: 2.47 m
Timestamp: 1738519253.928944038, Angle: -1.82 rad, Distance: 2.50 m
Timestamp: 1738519253.928944038, Angle: -1.82 rad, Distance: 3.38 m
Timestamp: 1738519253.928944038, Angle: -1.81 rad, Distance: 3.41 m
Timestamp: 1738519253.928944038, Angle: -1.81 rad, Distance: 3.41 m
Timestamp: 1738519253.928944038, Angle: -1.80 rad, Distance: 3.39 m
Timestamp: 1738519253.928944038, Angle: -1.79 rad, Distance: 3.40 m
Timestamp: 1738519253.928944038, Angle: -1.79 rad, Distance: 3.45 m
Timestamp: 1738519253.928944038, Angle: -1.78 rad, Distance: 3.47 m
Timestamp: 1738519253.928944038, Angle: -1.78 rad, Distance: 3.49 m
Timestamp: 1738519253.928944038, Angle: -1.77 rad, Distance: 3.52 m
Timestamp: 1738519253.928944038, Angle: -1.77 rad, Distance: 3.56 m
Timestamp: 1738519253.928944038, Angle: -1.76 rad, Distance: 3.59 m
Timestamp: 1738519253.928944038, Angle: -1.75 rad, Distance: 3.58 m
Timestamp: 1738519253.928944038, Angle: -1.75 rad, Distance: 3.59 m
Timestamp: 1738519253.928944038, Angle: -1.74 rad, Distance: 3.70 m
Timestamp: 1738519253.928944038, Angle: -1.74 rad, Distance: 3.70 m
Timestamp: 1738519253.928944038, Angle: -1.73 rad, Distance: 3.72 m
Timestamp: 1738519253.928944038, Angle: -1.72 rad, Distance: 3.72 m
Timestamp: 1738519253.928944038, Angle: -1.72 rad, Distance: 3.75 m
Timestamp: 1738519253.928944038, Angle: -1.71 rad, Distance: 3.80 m
Timestamp: 1738519253.928944038, Angle: -1.71 rad, Distance: 3.80 m
Timestamp: 1738519253.928944038, Angle: -1.70 rad, Distance: 3.80 m
Timestamp: 1738519253.928944038, Angle: -1.70 rad, Distance: 3.82 m
Timestamp: 1738519253.928944038, Angle: -1.69 rad, Distance: 3.82 m
Timestamp: 1738519253.928944038, Angle: -1.68 rad, Distance: 3.84 m
Timestamp: 1738519253.928944038, Angle: -1.68 rad, Distance: 3.87 m
Timestamp: 1738519253.928944038, Angle: -1.67 rad, Distance: 3.92 m
Timestamp: 1738519253.928944038, Angle: -1.67 rad, Distance: 3.96 m
Timestamp: 1738519253.928944038, Angle: -1.66 rad, Distance: 3.95 m
Timestamp: 1738519253.928944038, Angle: -1.65 rad, Distance: 4.01 m
Timestamp: 1738519253.928944038, Angle: -1.65 rad, Distance: 4.10 m
Timestamp: 1738519253.928944038, Angle: -1.64 rad, Distance: 4.10 m
Timestamp: 1738519253.928944038, Angle: -1.64 rad, Distance: 4.10 m
Timestamp: 1738519253.928944038, Angle: -1.63 rad, Distance: 4.10 m
Timestamp: 1738519253.928944038, Angle: -1.63 rad, Distance: 4.10 m
Timestamp: 1738519253.928944038, Angle: -1.62 rad, Distance: 4.11 m
Timestamp: 1738519253.928944038, Angle: -1.61 rad, Distance: 4.11 m
Timestamp: 1738519253.928944038, Angle: -1.61 rad, Distance: 4.13 m
Timestamp: 1738519253.928944038, Angle: -1.60 rad, Distance: 5.10 m
Timestamp: 1738519253.928944038, Angle: -1.60 rad, Distance: 5.15 m
